400.00	-0.06	1.32	0.22	0.01	-0.02	0.00	-0.00	400.00	-0.06	-0.06	1.32	0.22	0.01	0.00	0.01	-0.02	-0.00	0.03	-0.06	-0.06	-0.06	-0.30	0.88	0.29	0.88	1.18	0.00	0.00	0.00	0.00	0.00	
400.00	-0.01	1.59	0.26	0.02	-0.01	-0.00	-0.00	400.00	-0.01	-0.01	1.59	0.26	0.02	0.00	0.02	-0.01	-0.00	0.04	-0.06	-0.06	-0.06	-0.31	0.87	0.31	0.87	1.18	0.00	0.00	0.00	0.00	0.00	
400.00	0.01	1.84	0.31	0.01	-0.02	-0.00	-0.00	400.00	0.01	0.01	1.84	0.31	0.01	0.00	0.01	-0.02	-0.00	0.03	-0.06	-0.06	-0.06	-0.33	0.84	0.32	0.84	1.17	0.00	0.00	0.00	0.00	0.00	
400.00	0.02	2.08	0.34	0.02	-0.02	-0.00	-0.00	400.00	0.02	0.02	2.08	0.34	0.02	0.00	0.02	-0.02	-0.00	0.01	-0.05	-0.05	-0.05	-0.35	0.83	0.34	0.83	1.17	0.00	0.00	0.00	0.00	0.00	
400.00	0.02	2.29	0.39	0.02	-0.03	-0.00	-0.00	400.00	0.01	0.02	2.29	0.39	0.02	0.00	0.02	-0.03	-0.00	-0.01	-0.05	-0.05	-0.05	-0.37	0.80	0.36	0.80	1.17	0.00	0.00	0.00	0.00	0.00	
400.00	0.01	2.50	0.41	0.03	-0.02	-0.00	-0.00	400.00	0.00	0.01	2.50	0.41	0.03	0.00	0.03	-0.02	-0.00	-0.01	-0.05	-0.05	-0.05	-0.39	0.78	0.39	0.78	1.17	0.00	0.00	0.00	0.00	0.00	
400.00	0.00	2.70	0.45	0.02	-0.03	-0.00	-0.00	400.00	-0.00	0.00	2.70	0.45	0.02	0.00	0.02	-0.03	-0.00	-0.01	-0.05	-0.05	-0.05	-0.42	0.75	0.41	0.75	1.17	0.00	0.00	0.00	0.00	0.00	
400.00	-0.00	2.90	0.48	0.03	-0.03	-0.00	-0.00	400.00	-0.01	-0.00	2.90	0.48	0.03	0.00	0.03	-0.03	-0.00	-0.00	-0.05	-0.05	-0.05	-0.45	0.72	0.45	0.72	1.17	0.00	0.00	0.00	0.00	0.00	
400.00	-0.00	3.10	0.52	0.03	-0.03	-0.00	-0.00	400.00	-0.01	-0.00	3.10	0.52	0.03	0.00	0.03	-0.03	-0.00	-0.00	-0.05	-0.05	-0.05	-0.48	0.69	0.47	0.69	1.17	0.00	0.00	0.00	0.00	0.00	
400.00	-0.00	3.28	0.54	0.03	-0.03	-0.00	-0.00	400.00	-0.00	-0.00	3.28	0.54	0.03	0.00	0.03	-0.03	-0.00	-0.00	-0.04	-0.04	-0.04	-0.51	0.66	0.51	0.66	1.18	0.00	0.00	0.00	0.00	0.00	
400.00	0.00	3.46	0.58	0.03	-0.04	-0.00	-0.00	400.00	-0.00	0.00	3.46	0.58	0.03	0.00	0.03	-0.04	-0.00	-0.00	-0.04	-0.04	-0.04	-0.54	0.63	0.54	0.63	1.18	0.00	0.00	0.00	0.00	0.00	
